,review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,sentimental
36691,da6423d04225622a9860d77eea311a73,328ca55e2f1c5493e39c0f3f96156367,5,Bom serviço,bom serviço entrega,2018-04-27 00:00:00,2018-05-11 13:11:02,Positive
36694,0286596012824d4747ed5539ffa44123,4986d3404b3145142cfa01221b069746,5,recomendo,produto entregue antes prazo previsto,2018-05-02 00:00:00,2018-05-02 18:13:01,Neutral
36727,cfd88d3bd2dd6a8daa5f0f6dc8f1c8cb,4553e6bea248714596b270fa8e67e0a0,5,super recomendo,neutro,2018-06-09 00:00:00,2018-06-10 01:45:26,Neutral
36745,eeec098c06e401047820af4bbb191970,acdfcbe0149e3453b90ae4da5a27dfd3,5,excelente!!!!!!,nota numero lannister targaryen,2018-08-24 00:00:00,2018-08-25 02:25:49,Neutral
36758,11b497b34a6af20dacf2fd787f47006d,6fbb3d20bfc2d3afdc6478057599ea2c,5,Recomendo,produto entregue prazo bom,2018-08-31 00:00:00,2018-09-01 02:48:14,Positive
36765,92c9cd89bbd375385a9688716d5b559c,7ae97f48d1e1624e8baae4a3faee4837,5,confiavel,sempre compro lannister,2018-06-22 00:00:00,2018-06-22 21:13:47,Neutral
36792,155f6b612d8f2f93a55fcf1257b203fa,d5211af24819d319c02a285e7bb51750,4,Entrega de produtos,neutro,2018-08-10 00:00:00,2018-08-11 01:18:02,Neutral
36795,d3da51f8af3df9e05a6270b4d1082d8b,69aca49c98f05af05bec6fa1f87a3059,5,Muito bom,neutro,2018-07-26 00:00:00,2018-07-26 20:44:55,Neutral
36796,ce7424acb7f3b8b6cbef225c90598cf1,16e59b28d489ea6bc1f2f9a7057740d4,5,super recomendo,neutro,2018-07-05 00:00:00,2018-07-05 14:56:56,Neutral
36800,49dfaa416f08f4982f8f3ad340797a6c,3c404e64aaee40b3b597aafff9795b4a,1,Não recebi o produto,cancelei produto fez numero dias ainda não_ recebi dinheiro volta ainda esperando dinheiro caí conta combinado loja,2018-05-23 00:00:00,2018-05-23 11:27:15,Neutral
36801,1a103e71791b46ac155b7da095f079f6,f061e8818fe8193a51388d6773625505,4,bom....4,satisfeito,2018-07-21 00:00:00,2018-07-24 12:30:53,Positive
36802,be4a1c0bd3ec57ccabf6aca58c9c8648,7da29e735c26d64e18e421e8eadf2f1b,5,RECOMENDO,ótima qualidade maior esperava macio entrega rápida recomendo,2018-07-12 00:00:00,2018-07-15 03:08:04,Positive
36810,5bec80ab42a742e91b518f7ff8ba07f3,829f21ada22c20b2a15c75f8b63a0533,5,Super Recomendo,produto chegou bem antes data prevista bem embalado organizador excelente espaçoso comporta bem brinquedos adorei,2018-06-30 00:00:00,2018-07-06 19:48:00,Positive
36817,5152a49a1bb5ad5d61f5c2f4fdc2c173,5274d9c61b31f846b8b51562f1f6d3d2,5,Produto excelente,chegou relativamente rápido antes prazo previsto produto lindo condizente foto veio perfeito estado bem embalado parabéns cuidado carinho cliente,2018-08-02 00:00:00,2018-08-03 00:08:39,Positive
36826,2eca1a882efae35dd7caf61551c0569a,02f8584bbcb3aeae87d8e697737fb5b1,5,Excelente! ,prazo entrega numero dias úteis chegou numero dias bom,2018-06-14 00:00:00,2018-06-17 01:19:16,Neutral
36828,0445b83ba370fd87f976465b0a15c4f8,19b8a677a41f55d06c3beda4849717b5,5,ótimo produto!,atendeu expectativas,2018-04-26 00:00:00,2018-04-27 11:38:03,Positive
36835,068d46134e84c6eb27b45859217cfba6,79b49127db2c9bc718a161183671505c,5,Recomendo,recomendo,2018-06-07 00:00:00,2018-06-08 01:41:59,Positive
36846,7bb7907be50a19fe668c2b00b2483587,086986d3fe34c0417a41f76b14114fec,5,muito bom,produto bom resistente entrega antes prazo,2018-08-08 00:00:00,2018-08-09 00:56:21,Positive
36848,7bc293fc49d5d5c49d9d5d6b59d12b85,bc98cb8e1e7301ff6ae37a80c1bb020f,5,Batutinha,objetivo prático eficaz,2018-04-21 00:00:00,2018-04-29 01:44:59,Positive
36850,cc50502cd8f7504cd0f097c891d979cb,fdcd5bf547fed776194fe9a3b691a324,2,Produto ruim ,produto veio cd instalação quebrado vcs vão mandar outro,2018-06-27 00:00:00,2018-06-27 19:58:26,Neutral
36857,b4da8eacb0495dc6f4b705e3c1826dfc,2b86248935bc0815bedf6857267be978,5,Perfeito,recebi produto antes prazo excelente mercadoria,2018-08-28 00:00:00,2018-08-29 02:31:11,Positive
36863,b74de1fd789ba480cd0cce8e948557e3,71a2d0d183bfb1065bfa35ffd449471a,5,recomendo,chegou antes previsto,2018-05-20 00:00:00,2018-05-21 14:44:19,Neutral
36875,d0407445bcca021048a70e29976d29a2,7a944e7886782c8767505df5fcdc0604,5,Ótimo,recomendo outras pessoas excelente,2018-08-03 00:00:00,2018-08-06 08:17:33,Positive
36878,96b9f6a6bda6908a59c0a0c9a6141d2c,a2d65cbc20a4d7cbdbda0bc41b1e228c,3,Pedido Incompleto,produto entregue parcialmente falta numero produto consta status entregue,2018-08-14 00:00:00,2018-08-14 19:01:20,Neutral
36880,15686038ecba2bf7f9e96ea43845033e,2f1642c8c5711247bfeb02715ea26281,5,Tudo dentro dos conformes,neutro,2018-05-09 00:00:00,2018-05-10 02:43:21,Neutral
36882,aa71e150e5d81b0ff638b0362bb45881,15fb9c745e91eff5482a9af2a5fad0e6,5,Excelente,excelente vai útil obrigado,2018-06-05 00:00:00,2018-06-06 15:56:24,Positive
36883,a12d0b5e76d63f45366ec7ea4063d617,9767781031663fd584e27336a14ee5a0,5,"preço justo, bom produto ",entrega jato vendedor correto,2018-07-11 00:00:00,2018-07-11 19:39:27,Neutral
36887,762e9604b633982ff881a487cd068f9f,95bdac6e96f88756554972d72c5d9591,1,Pedido não entregue,neutro,2018-05-24 00:00:00,2018-05-24 19:20:17,Neutral
36889,ce1c2770d9a0f9e3742fc266bd52f4ff,96f5be02bc9ffc589f3274500a64a7e2,4,Devolução complicada.,além produto chegar errado devolução feita cliente ir agência correios aceite tamanho encomenda trabalhoso nunca,2018-05-17 00:00:00,2018-05-20 18:13:54,Negative
36890,28746c076a77d8b7d3a8bc47dab28f94,380a3824a3077f718ff3e99534666bda,5,Excelente,entrega rápida produtos corretos,2018-07-14 00:00:00,2018-07-16 16:12:48,Neutral
36906,5b01e5235d789ef2cc9b87bf09c85172,bbff6155059675574b04a09d10cbb76c,5,ótimo,recomendo,2018-06-16 00:00:00,2018-06-18 21:43:23,Positive
36909,6e1105923eb6cbf69eb888bbe7dac983,249e31fdd34c2bd383c07d75138319ff,5,Perfeito,neutro,2018-08-28 00:00:00,2018-08-28 23:27:42,Neutral
36922,adf2f1faa3712d93edcf1a405ea5ee99,bb2f49021e639f2b351a01ad37f5e49c,5,RECOMENDO,produto entregue dentro prazo estabelecido,2018-05-06 00:00:00,2018-05-09 11:32:55,Neutral
36926,0073ab5e971a35e8814d542798699fd6,93670a5c977fd8e687b42178388d9ce7,1,O produto com defeito,fiz instalação dizia manual porém aparelho não_ funcionou,2018-08-29 00:00:00,2018-08-31 22:23:11,Neutral
36933,b0baf7b354d01ab0dfbc1f006254fe05,41948e7b013201d8f4f7da938bfa7fd6,5,Atendimento perfeito,encomenda chegou certinha antes prazo previsto recomendo,2018-08-07 00:00:00,2018-08-08 00:07:46,Positive
36941,56414e2c45b6fea37aceaba17a789aab,c6512da3ccb5263223de71b8888d4db1,5,Ótimo,ótimo produto entrega antes previsto certamente procurarei loja futuro outras compras,2018-07-07 00:00:00,2018-07-11 15:00:34,Positive
36943,cb8fc53ba47ddc5bb07e605b813cb0b5,f9d6e36d6c09ef9acae870b642100f11,5,Muito bom parabéns ,neutro,2018-08-09 00:00:00,2018-08-09 22:02:53,Neutral
36952,5575a88b8c0f0d529b4e12d9f91ef06b,b4fda650261665b8a8e0fd3cd7b00177,5,cadeira alimentação,excelente produto recomendo,2018-06-27 00:00:00,2018-06-30 13:38:30,Positive
36953,2cdd75222e047abd53489696e01a1be6,9d90fa2a9d750969296393c7da7ffa8a,4,Bom,neutro,2018-05-15 00:00:00,2018-05-15 23:30:22,Neutral
36961,56cdff4c6edfb32be7475beba83af322,68e662b62c58ff7ef4002836145d6461,5,Excelente entrega!,entrega chegou bem antes prazo estipulado obrigada,2018-07-08 00:00:00,2018-07-09 01:05:38,Neutral
36962,ae21eba5e65c4b38b8ee2cf9e544283b,019bdbaef5b5121c9b1811976aa510a5,1,não recomendo,não_ veio duas mercadorias pedidas apenas unidades entregue,2018-05-19 00:00:00,2018-05-21 18:02:17,Neutral
36963,7c13593fbb3317137ce7d58995ea1ba1,3a7763a8b66b496ef5253606f9a09110,1,Falta de respeito ,chegou apenas nota fiscal,2018-08-01 00:00:00,2018-08-04 09:59:57,Neutral
36966,8db9d643eae79d7dcbae7650c40bc3cd,e221ce99afbfcb8f74f80a788755f32a,5,Top,greve caminhão demorou pouco perfeito,2018-06-02 00:00:00,2018-06-03 03:56:41,Neutral
36967,2d65a944c93f3462e21359b6bc3fd8f9,b266c12d9bececa3942c1bef84f13716,5,*****,produto bom achei edredon bem grosso,2018-06-20 00:00:00,2018-06-21 18:47:27,Positive
36975,2f5f0146cc4b23c27480eb6cac7dd05f,5e4460100810dd86bd828963e7719858,5,Tudo certo,ok,2018-08-16 00:00:00,2018-08-19 01:08:41,Neutral
36982,9954bd98bc65dfbd213a5df59f7b9574,c6f6b7098338abbafdecc3ee3ff4bb66,5,Otimo,otimo esperava,2018-08-10 00:00:00,2018-08-10 19:48:25,Positive
36984,a08ce1f8b3ee0a422c230c71d3d3c9f0,607058c64490de01be8019dfa31a25a2,5,Excelente produto correto,nóta numero tudo perfeito produto bem embalado,2018-07-14 00:00:00,2018-07-17 14:58:37,Positive
36989,8d2c46b7b581d7ffe5bd8b0a5275fac0,51868729f79f5a4f692a73234e21add8,3,Bom ,neutro,2018-05-17 00:00:00,2018-05-20 16:41:49,Neutral
36993,02bc7560638893ea3d61a3f775ce7c5d,5bda85803d5b100f4a2c1aea2f89c40d,5,RECOMENDO,ótimo produto ótimo atendimento entrega,2018-07-07 00:00:00,2018-07-08 00:27:17,Positive
37004,e00c0ac63990d77c23c6d2a85e7c7601,5c5372ed5680de60cbf2fe6c15deb92a,5,Ótima ,tudo bom,2018-06-19 00:00:00,2018-06-19 22:26:29,Neutral
37017,62c5649a423353f169127c62e0db79df,87ac65278f1ed3a23cd5ba4d867eabbf,1,Cancelamento Aberto,cancelamento aberto prazo numero h acabou não_ obtive retorno sinto lesada produto falso não_ arriscarei saúde produto duvidoso aguardo retorno urgente,2018-05-23 00:00:00,2018-05-25 19:31:57,Negative
37029,31a3f56ded92ca2009c0a0dfe05d0e55,fae8533726bd31cbcb92d9bdcaf5e92f,1,ruim,cartucho veio queimado não_ conseguem resolver problema,2018-08-22 00:00:00,2018-08-27 13:17:22,Neutral
37034,044ca71e6df0c0d4aa9afbd319a68ac8,88fe6c8d13fac8f0541f004562843994,5,recomendo,chegou prazo produto correto,2018-07-28 00:00:00,2018-08-13 11:10:33,Neutral
37044,78b492c2bce21e42c1d99e0e580e8b89,dad751910ee8793efe38a28bd04cf1d8,5,Otima,entrega rapida produto correto,2018-08-28 00:00:00,2018-08-29 01:55:28,Neutral
37051,2b2a270315cee9d67f55a02c96cce8ee,2868122766fb8490193dc08920622c8b,1,negativa,utilizo site amaericanas muitos anos sempre bom retorno vezes demora produtos chegam sempre embalados dessa vez não_ recebi avaliação negativa,2018-08-29 00:00:00,2018-08-29 15:02:39,Neutral
37064,bbe7c6000965c0d7b0a0fbd9c9fa7b24,c7510fe2bce3ab54854dc588ce4d187c,5,excelente ,nota numero gostei produto material qualidade bonito design contar pontualidade entrega obs chegou bem antes estimativa data super recomendo,2018-05-23 00:00:00,2018-05-26 13:43:20,Positive
37073,b473f96f70a5f226d4b53a66034938ab,f4ab7da19e58e253e0946d32501b279c,1,Péssima loja,neutro,2018-04-26 00:00:00,2018-05-04 13:20:02,Neutral
37074,48fcd835a9f588c5ed2175b71528185b,c80cc9af6bd1c32747e2f79bc4ad031e,1,compra cancelada pelo ven,compra cancelada ter solicitado,2018-07-07 00:00:00,2018-07-09 13:40:03,Negative
37077,27102f938484f04023f78e2fe630312c,db29fa675e3fb38dc9f16106b18a43f8,1,NÃO CHEGOU AINDA ,produto pra ter chegado dia numero numero não_ chegou ainda,2018-06-08 00:00:00,2018-06-08 18:28:55,Neutral
37081,ddfd69daf080e7b868a2d638ed26f4d5,d7bd54f86fb31296fb1517486f94d888,5,exelente,havia comprado nesse site compra efetuada exito entregue dentro tempo produto excelente qualidade recomendo todos confiança segurança fazer compras,2018-07-03 00:00:00,2018-07-05 20:56:11,Positive
37095,840f18cbf157f10e4608fcaa22f507ae,735458a5d288ba55c03a10cb1b2dd481,1,Pessima,segundo produto problema outro cancelado quero saber vou receber não_ não_ quero dinheiro volta correção,2018-06-06 00:00:00,2018-06-06 06:38:16,Neutral
37105,01f729a68a977867b3b819eb5f96be64,853fdd4f5504e5f2c286e302f0047f4f,2,ENTREGA,ate agora produto não_ entregue,2018-06-01 00:00:00,2018-06-01 18:15:30,Neutral
37107,8ec2c99d946bbe45baaf59dea75ab558,5e5401e61b948d2b976fa1badeb85ce7,5,recomendo,recebido conforme anunciado preço bem atrativo produto original,2018-05-09 00:00:00,2018-05-12 00:09:45,Neutral
37123,7e9631fa983505ba435b9371e0c2dab5,a9325e83ab42d94638f515a534e5b25b,5,SUPER RECOMENDO,produto entregue antes prazo,2018-05-04 00:00:00,2018-05-07 11:58:02,Neutral
37129,10cb2cb566218895fa36ac0bb5141c75,3fe73ed9f9247ec5ecf012be58e14579,5,Satisfeita,satisfeita cm entrega,2018-07-25 00:00:00,2018-07-25 10:13:32,Positive
37134,ee12b5e33b78e69920c5869141a37287,058c781acedf69d42ac38a568ca97b05,1,NÃO ENTREGA DO PRODUTO - ,aguardo entrega produto devolução valor comprovado numero parcelas primeira paga data cartão crédito,2018-05-30 00:00:00,2018-06-04 20:24:12,Neutral
37145,4a77b7a13defdb8bb596d7dd74d319ec,e31fbb2860d15276b1e38f43e9423924,5,"Boa qualidade, vale preço",maioridade cameras espiã baixo r numero lixo raramente funcionam qualidade péssima video som investi pouco aqui fiquei impressionado imagem som recomendo,2018-06-05 00:00:00,2018-06-08 22:16:48,Negative
37148,b48cd697a30047c80e8a43e81834c76a,541b54f009facbcd67def4fad5d0fce7,5,RECOMENDO,chegou prazo nenhuma discrepância,2018-08-10 00:00:00,2018-08-14 02:02:00,Neutral
37164,b4b327ece190bdfda98e3a3e3417e597,cbcd88d04afac8b9bfc8e6d7a7f6e491,1,Pessima,comprei numero canetas recebi somente numero nf emitida paga constando duas canetas ainda aguardando retorno ocorreu,2018-05-15 00:00:00,2018-05-15 20:28:51,Neutral
37184,5add3cea913b95e55b12d8a8b9987774,9936b936a209fc553fd0d3790ea06978,4,rápido,bom produto,2018-08-16 00:00:00,2018-08-17 02:11:39,Positive
37191,6468119e035b03b44f6da641ea061fc1,62dd6d76b74a442b158f50d6c18bd7fa,3,recomendo,chegou dentro prazo entrega,2018-05-22 00:00:00,2018-05-25 12:49:20,Neutral
37195,ff99004bbc23c478c55deb58f70f915c,85d142633f7411ccb6c6af60c196b8c5,5,Otima,bom atendimento serviço prestado,2018-07-11 00:00:00,2018-07-12 01:57:19,Positive
37199,b4d34f204ff2e42f4ce34f3d53c46042,d7f0f03f8aff02c307964f1ecb044a5f,5,Ótimo,ótimo,2018-08-12 00:00:00,2018-08-13 16:00:13,Positive
37201,9b379a0384924da4b9b2cf7089bb0463,9d0ca265751868d6105b4e52c50125a9,5,Excelente,produto chegou antes prazo satisfeita,2018-08-21 00:00:00,2018-08-22 12:51:06,Positive
37206,f5956e5108106b37f4e7447eb26e784b,6893c39daa6589e577917e3325ec2eec,5,Otimo,produto entregue antes data programada excelente,2018-05-19 00:00:00,2018-05-21 13:16:20,Positive
37210,8def34e3495fc9c38a4a1df67cd07ab8,58b2b537d85cec193ae2780cccb526a4,4,recomendado,atrasaram dia data entrega data,2018-03-29 00:00:00,2018-04-27 00:53:35,Neutral
37215,bed86dedf3b37f0986b78df9e4773219,8e72aa4f22ed34fdbeb7434859ec54d8,5,Recomendo,parece q vc pôs lona parede cumpre função impedir entrar luz,2018-05-01 00:00:00,2018-05-04 21:48:41,Neutral
37217,03e5a07487c1b49fdc458621476033c9,f481e2c2c039ab1665d048d7e2cf5e00,1,QUANTIDADE ERRADA,comprei numero copos recebi apenas numero copo favor solicito entrega demais copos fiz compra efetuei pagamento,2018-06-14 00:00:00,2018-06-18 18:14:36,Neutral
37220,00d3cd9e7eb784993b1f056c9bcf5332,38f4a7cbe99605d56e5ef45ab0547b80,1,Ruim,comprei dermacol foto produto aparece numero mini bisnaga q dá entender q amostra produto recebi base s rótulo especificação dentro recipiente redondo não_ dermacol,2018-06-14 00:00:00,2018-06-17 05:51:28,Neutral
37222,8d94146851bccaf48a041810d62cd2b3,b8b8d73455ada889914390847d5e90b8,5,Dez,neutro,2018-05-29 00:00:00,2018-06-01 02:45:47,Neutral
37262,21e8ab9a106662a826ab313e4ef1519b,cd073a09b3f9f8f60fe4b7aa998f2ca0,5,recomendo ,produto entregue prazo,2018-06-26 00:00:00,2018-06-26 18:33:14,Neutral
37268,df5e209cdd744de0a0fe49910fd460fc,87889791f729ac3bc040d1633961d826,5,Excelente site!,excelente site melhor preço entrega super rápida bem antes prazo previsto volto sempre aqui,2018-08-29 00:00:00,2018-08-30 20:33:49,Positive
37278,eb76aea7bc3d231d3160d07af2c18f22,02b8fcdd1bd75d7d5861f407dde29768,5,Ótimo ,bom atendimento recomendado satisfeito,2018-06-03 00:00:00,2018-06-03 22:46:43,Positive
37286,b39636cb063faecf6044d7552375b2ac,9ec184faa31b594424cec063d4e4b4d4,4,recomendo,recomendo,2018-06-30 00:00:00,2018-07-02 11:43:43,Positive
37305,92884384448a83b05970a80735f2ff8c,98464a5096e400810b94bb93f38924c9,1,Loja recusou a entregar,loja disse não_ mercadoria estoque após numero semanas pedido simplesmente cancelou pedido,2018-08-09 00:00:00,2018-08-09 12:56:46,Neutral
37310,33a2798e11aa48957856efba7a68e072,8ec3ff9f474ef9e6324556d1fa434d5e,1,ME ENTREGARAM APENAS 01 ,comprei dois itens entregaram apenas numero item cartão lançado numero itens aguardando contato loja,2018-06-16 00:00:00,2018-06-18 11:17:23,Neutral
37313,c25ac8504ca255f82e5644d26cedebee,1e24c66f40e16d38609ed026af8b4c94,4,muito boa,bem afiada cortou bem,2018-06-07 00:00:00,2018-06-15 13:41:45,Positive
37316,771af0ce1038c2f4ff8e2a6f0f59cd4d,7292e5cb806b92ec0b4545c59b788608,4,Ok,produto ok porém demora entregar parece tá vindo china,2018-06-29 00:00:00,2018-06-30 03:01:07,Neutral
37320,a3dda40f60eda04358126e3d705dc06e,f9085be14df218456107ebc51fbe4cfe,5,Gostei ,gostei bonita cabelo embaraçado,2018-05-22 00:00:00,2018-05-22 19:52:57,Positive
37330,18f540467d719452f66a7c6837292db7,96ba3ccac6dfb6a6610178fd893a3f3f,1,Ruim,neutro,2018-08-19 00:00:00,2018-08-21 10:06:51,Neutral
37337,a9fe9a056d6e17290c377629e83b8946,b6e3915b3670164d7ff568eb2db3aa88,4,Muito bom,amei produto entregou antes prazo feliz filhinha numero meses amou,2018-05-18 00:00:00,2018-05-22 14:12:22,Positive
37341,d2236a2aaa752b5b785be53d322fa9b8,518cc3d6b4d14d503ee41b6dbe4e1c70,5,Excelente,compra rápida fiz pedido todos procedimentos rápidos recebi produto certinho antes prazo,2018-06-26 00:00:00,2018-06-27 04:59:04,Neutral
37355,8c672ab47d9f45e8dff459cfdf4e865f,0be284f82e07ecf4a437f85b82ba09cf,5,Super recomendo,produto qualidade entregue dentro prazo,2018-06-22 00:00:00,2018-07-03 18:09:34,Neutral
37370,53d50652c7a9aaceabbb8de00eae131c,a605a7cf5180284bea895720b8515040,5,recmendo,pontualidade,2018-05-13 00:00:00,2018-05-13 19:03:23,Neutral
37373,e3d411e1f2b944ca50d8769f1b78f26c,b7fa03eeccba341d5ab0dc86bfb1b08c,1,Ainda não recebi o produt,neutro,2018-08-05 00:00:00,2018-08-05 03:52:44,Neutral
37392,f782e15a571b15bdc87e41b43e444d44,eaef7f919169425e4108197b3bad8065,5,bom e rápido ,produto superou expectativa chegou antes prazo veio nenhum defeito recomendo,2018-05-12 00:00:00,2018-05-15 03:04:53,Positive
37400,305579186840fbd30addc2cdccd57b08,be46dcfc990766bfafdcc22141c7fb2a,5,Produto muito bom.,peça bem feita robusta bonita,2018-04-27 00:00:00,2018-05-01 15:46:23,Positive
37405,9a03e7686fffaca544dc733a8e503c76,7d8f5bfd5aff648220374a2df62e84d5,5,Otimo,ótimos produtos,2018-06-02 00:00:00,2018-06-04 23:36:11,Positive
37409,3a0f27d1fd68e8697e26f69190527dde,cd82b3b68f4843cceb338d860b8aa006,5,Excelente ,recomendo,2018-08-17 00:00:00,2018-08-18 10:03:50,Positive
37410,a387a807ddd15462f0e2fd7d05ae8d55,af500adf58ab55b8bdd27be8cf81aeba,5,Top compro sempre,bom super indico,2018-06-08 00:00:00,2018-06-08 23:37:25,Positive
37425,4246606854808ee3adf20fdc76bf69c0,fdb8b7471e58dbe1a73f0218723b58e9,5,super recomendo,otimo,2018-08-08 00:00:00,2018-08-09 12:43:51,Positive
37431,3d02f130442ef7e76dff6d39a71e16f3,26a25b8924d3410c6237cef523646975,5,super recomendo,atendimento além expectativa,2018-07-10 00:00:00,2018-07-13 17:45:03,Neutral
37456,4ece67238854406287895671afd82527,8ee5cab30019132affead27f19959ff2,5,Recomendo!,otimo preço rapida entrega recomendo,2018-06-03 00:00:00,2018-06-04 18:28:48,Positive
37464,792366e14d5a51f5b6610248684c2a20,9f47d2a87f425d871b3dafe4bc377b01,5,Ótimo ,ótimo,2018-06-06 00:00:00,2018-06-07 01:14:55,Positive
37484,2d92f1b2210a85ae62db52eaaf16ac82,4bcfd4cbbe95542bb16ad7ba325e2dfa,5,boa,excelente,2018-08-05 00:00:00,2018-08-05 21:46:12,Positive
37486,c6a0180d4e7ba4fe063c97e22f8ed72e,d199e989bbb5f7b410c1a717d589499e,2,Produto não entregue,produtos solicitado nao_ entregue solicitação feita oculos controle apenas entregaram controle aguardo resposta,2018-08-02 00:00:00,2018-08-02 23:49:33,Neutral
37493,b390d0043bb7635ebd40e32f090cdec2,bebbbe90253dadf5c7d8dbacfaf446f4,5,Otimo,tudo esperado prazer comprar,2018-06-05 00:00:00,2018-06-06 02:49:44,Positive
37500,174c1498036e79ebc2d9655b9c873b3d,f5f6ede2cc27f7ef506cf14e38d1ee16,5,Muito bom,recomendo produto,2018-07-11 00:00:00,2018-07-14 00:46:24,Positive
37508,72b830390a059c4c2154e4ae536805f7,9546aa638d07ac340a91c59b0b2dee96,5,Ótimo produto!,além ótimo produto prazo insuperável entrega numero dias,2018-08-16 00:00:00,2018-08-17 09:46:13,Positive
37524,8d7dfa7a5e1db03e2143fca6dab12d56,b27afd384fc03b22ea356feec6f95dbf,5,Recomendo.,sempre recebi produtos comprados bastante antecedência ótimo estado,2018-08-10 00:00:00,2018-08-10 21:47:37,Positive
37535,0a007bba837ad29e8f74b2651df722f4,591c776946bf5814d5438574a5b42327,5,Excelência ,neutro,2018-08-07 00:00:00,2018-08-09 01:38:54,Neutral
37539,1f2994673599b71fbc35825aff0e4478,3caf494d4c5d2bd8d542138e316ad680,1,nao foi entregue,entrei contato targaryen email falaram nao_ vendem kit higiene pra mim entra contato lannister pq so vendem bolsa,2018-05-12 00:00:00,2018-05-16 13:29:16,Neutral
37548,ce2fad660a532f7486954bf67bd938d2,dd66c3e6a85bd67e68275e13bbc71c44,5,Otimo produto,produto veio antes previsto gostei porem esperava maior tamanho leitor bem pequeno,2018-05-13 00:00:00,2018-05-13 19:01:55,Positive
37563,d4fa80477d91410d3a15fa4f1d78026d,467ba1d86d45ebd9cfa12501a08f40ec,5,Recomendo,produto conforme anunciado,2018-08-17 00:00:00,2018-08-20 15:46:01,Neutral
37566,de4f8670c9895cbd3d51ecdfa479a79a,8a0fb3426be7ed94d14c6b72cb5b5774,5,super recomendo...,adorei produto,2018-06-20 00:00:00,2018-10-12 03:16:59,Positive
37583,e88b602ca3160acddcd03ea4179a95bc,4387477eec4b3c89b39f3f454940d059,4,tranquilo,chegou dia prazo perfeito estado,2018-08-16 00:00:00,2018-08-16 16:06:44,Positive
37586,22b86311138f47d7181f7c2785e0ed20,29b19fa421fe74d9add3a5988a5231fd,5, recomendo,neutro,2018-06-09 00:00:00,2018-06-19 14:26:48,Neutral
37599,6c7bb4ac02bdd1fc86fa31540d0f25bd,7ba54c67fabcf8bc22e2023e8d81dd84,3,Talvez recomendável,produto chegou rápido embora modelo controle não_ anunciado sim similar talvez genérico inclusive nf menciona ct numero toshiba recebido modelo crs numero,2018-07-27 00:00:00,2018-07-29 23:06:47,Neutral
37604,5d00ea63f1fa534d3b048abec956ef0d,731397db58924330b01248c031dc6281,5,ótimo produto ,produto qualdade,2018-06-11 00:00:00,2018-06-13 21:30:03,Neutral
37608,3babf78ea7ebd3395bd784072affc402,d454d6650d375ebc3f9667a4d2fe161c,3,recomendado,ainda não_ recebi compra,2018-05-12 00:00:00,2018-05-14 11:55:12,Neutral
37620,3f71623468cedc568c2617cb57e324bc,c993fbf631d32622efbe959e03fa636c,4,Gostei ,dentro anunciado produto entrega qualidade,2018-06-26 00:00:00,2018-06-27 22:20:26,Neutral
37626,fb82ce5262889da512f5eb58cef6fe1b,fb7a3213facd63106674c2d4fe0813ae,5,Otimo,cadeira ótima relaxar,2018-05-18 00:00:00,2018-05-21 22:15:09,Positive
37628,5dfe6e8683be94f410b153d358599a2b,20fc41b5546587400e8ef6a97936ed06,5,Ótimo produto recomendo ,neutro,2018-08-14 00:00:00,2018-08-17 02:10:12,Neutral
37629,47544e845a3a250e89ad0a09010a3aca,f96682f8b83bc89372ebcb2164502266,5,Recomendo,bom perfeito,2018-06-14 00:00:00,2018-06-18 09:09:31,Positive
37631,6e614d60498a651da49ed75e23851f39,05fd18ef3ce628a45cd42bb394ff081b,5,pinceis,neutro,2018-05-15 00:00:00,2018-05-15 20:08:11,Neutral
37634,8d145448b02e5546abe6c1848b9aff81,0544d7932387565226ae96a9ec8c03c8,5,Recomendo!,excelente material chegou antes previsto,2018-06-14 00:00:00,2018-06-19 17:09:01,Positive
37640,b738027f17e1e99d1f28383e84ed8948,0c7a17af18a4180dbfee261ce22edb69,5,Super recomendo,entrega extremamente rápida satisfeito serviço,2018-03-21 00:00:00,2018-04-29 16:30:39,Positive
37656,b40a11b7a52d431e3c545ed0685b73e4,fb436a0beef49b493351afe287150239,5,Maravilhoso,relógio lindo perfeito entrega super rápida parabéns,2018-07-07 00:00:00,2018-07-07 18:28:47,Positive
37666,86a3ebd9200e9584486bc3aee5295a58,ddc7c19ba9ea65183373ed66beabe356,4,Tudo ok,custo beneficio bom,2018-06-28 00:00:00,2018-07-02 18:49:36,Positive
37676,90e08dc058c0d5aef5584581df447dd1,8fe62374fc90eef8870d0beed6ded1ae,3,Neutro,recebi produto errado,2018-06-05 00:00:00,2018-06-06 13:09:23,Negative
37711,64276f6c4dd09aa04db0de08d9b858f4,6001610df104b259c270c49af4b093b8,5,Super recomendo,cadastro rápido excelente produto prazo entrega antes esperado,2018-07-25 00:00:00,2018-07-25 23:04:35,Positive
37721,4867796a7dff80e997e79fed5a15c02b,8683ae8607ec5fd83805116545a82385,4,muito bom ,,2018-06-20 00:00:00,2018-06-21 20:17:06,Neutral
